Armenia,ARM,Average grace period on new external debt commitments (years),DT.GPA.DPPG,10.3314,8.689,8.8255,5.9325,5.8658,5.8519,5.888,6.9652,5.0081,8.0262
Armenia,ARM,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,64816890.5,202598624.7,201495379.9,898380842,245750123.3,367584179.8,294214807.7,356729900.5,732390343.5,1228587015.3
Armenia,ARM,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,47.8305,41.3891,39.8507,47.0186,38.686,34.6235,35.1422,25.533,25.0774,25.3707
Armenia,ARM,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,0,0,0,0,0,0,0,0
Armenia,ARM,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,2138883502.7,3081934925.4,3612490093,4934959249.6,6307170668.6,7410792665.3,7640566738.7,8681090933.1,8555658357.8,8931020971.7
Armenia,ARM,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,75270100,112878664.9,88816919.6,100674891.8,90808919.3,171139124.7,167310723.7,172750731.4,210253097.5,223215401.8
Armenia,ARM,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,14.3467,16.2442,14.4161,10.7228,10.3967,12.1942,11.0205,13.2457,10.6154,7.4308
Armenia,ARM,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,104150000,42160000,36880000,40800000,36980000,28030000,25010000,33420000,37380000,27190000
Azerbaijan,AZE,Average grace period on new external debt commitments (years),DT.GPA.DPPG,6.4185,3.7924,4.9124,6.0476,3.5811,2.9446,3.313,4.117,7.9088,1.7884
Azerbaijan,AZE,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,490468000,624841265.5,1070393197.5,1357398838.5,752454183.6,1136756759.1,860672284.3,470000000,892100000,0
Azerbaijan,AZE,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,41.4091,32.8134,32.6232,33.1966,24.3735,28.3577,23.0221,21.9327,17.6334,14.9839
Azerbaijan,AZE,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,0,0,0,0,0,0,0,0
Azerbaijan,AZE,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,2798140349,3904857355.2,4496869387.9,4556215906.1,7278665191.7,7760470779.4,10918233398.7,10700499452.6,12350066965.3,13758333699
Azerbaijan,AZE,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,64572744.9,158330939.8,136973966.2,80461697.3,94735858.6,237336359.6,333754416.7,344979003.2,302869663.7,321257676.8
Azerbaijan,AZE,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,18.5837,28.9895,25.262,13.059,13.725,1.1726,14.9393,14.9982,16.3621,11.9979
Azerbaijan,AZE,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,97200000,39610000,46940000,44610000,56010000,48910000,37260000,39920000,35640000,29850000
Bangladesh,BGD,Average grace period on new external debt commitments (years),DT.GPA.DPPG,8.7389,8.2112,9.5278,7.3661,8.2864,4.6747,7.3784,8.5842,8.1608,6.9772
Bangladesh,BGD,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,1321909597.9,2003523621.4,2777456819.6,1808165148,2984148816.2,5884647366,3281307325.6,4060862910.5,4511604650.4,4824115281.1
Bangladesh,BGD,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,89.3166,88.0947,84.6693,78.7847,74.7631,77.0058,76.8272,71.4699,68.7737,63.0605
Bangladesh,BGD,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,0,0,0,0,0,0,0,0
Bangladesh,BGD,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,20162654660.2,21574988677.3,23407587068.3,25437536212.1,26880728269.2,27276716589.7,28558969427.5,31839022355.9,33004821437.3,36305407015
Bangladesh,BGD,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,231227993,264248455.7,263632235.7,238943637.2,245709185.3,322998464.5,289290227.8,312483003.4,331268932.8,324311427.3
Bangladesh,BGD,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,5.8424,6.3484,8.0928,7.6037,10.9714,7.7183,6.8602,11.7304,12.5831,18.2692
Bangladesh,BGD,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,164530000,155950000,234790000,196450000,192400000,216060000,200310000,202640000,214080000,179110000
Belarus,BLR,Average grace period on new external debt commitments (years),DT.GPA.DPPG,2.4946,2.5674,4.19,4.4541,3.835,7.0016,1.5097,3.6127,3.8073,4.2501
Belarus,BLR,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,50013785,1542847621.1,1961333930.8,1361688410.8,2604442200,15497152800,1091223807.2,1103158478.2,3153749268.6,2815347668
Belarus,BLR,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,2.2187,13.1361,17.4861,14.448,11.2134,13.9244,16.8449,19.9848,25.0135,29.195
Belarus,BLR,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,0,0,0,0,0,0,0,0
Belarus,BLR,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,6562099699.5,12526106963.9,15152844791,22078685409.7,28412146648.8,33932546340.5,33755737465.2,39573470267.5,40013831193.7,38257920998
Belarus,BLR,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,270071565.8,342517483.6,539683883.3,398310964.2,494689571.6,905738947.7,1145708416.7,1081469215.9,1117843756.1,1189111556.6
Belarus,BLR,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,66.7782,58.7665,49.8781,41.108,41.7558,39.6241,34.4691,35.5341,32.0574,29.9924
Belarus,BLR,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,35020000,29400000,34480000,32340000,38060000,35370000,30820000,37890000,48230000,50640000
Belize,BLZ,Average grace period on new external debt commitments (years),DT.GPA.DPPG,2.3514,12.0047,5.9389,4.5687,5.5306,5.0858,3.0134,5.5992,4.0597,5.0726
Belize,BLZ,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,106000000,40132442,19050000,90300089.1,74480000,67486000,215222000,52448000,71470000,132380734.5
Belize,BLZ,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,20.5317,21.4974,19.0398,20.125,20.187,20.7377,22.0875,28.4199,31.8446,35.0105
